Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","158","Niger","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","11272.809","X","International reliable sources",""
"OA","Annual population","158","Niger","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","11170.022","X","International reliable sources",""
"OA","Annual population","159","Nigeria","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","94181.382","X","International reliable sources",""
"OA","Annual population","159","Nigeria","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","91778.862","X","International reliable sources",""
"OA","Annual population","159","Nigeria","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","96687.405","X","International reliable sources",""
"OA","Annual population","159","Nigeria","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","94185.842","X","International reliable sources",""
"OA","Annual population","159","Nigeria","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","99237.728","X","International reliable sources",""
"OA","Annual population","159","Nigeria","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","96636.957","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","1041.178","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","1039.568","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","1041.785","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","1040.211","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","1042.177","X","International reliable sources",""
"OA","Annual population","154","North Macedonia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","1040.78","X","International reliable sources",""
"OA","Annual population","162","Norway","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","2646.258","X","International reliable sources",""
"OA","Annual population","162","Norway","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","2604.692","X","International reliable sources",""
"OA","Annual population","162","Norway","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","2671.385","X","International reliable sources",""
"OA","Annual population","162","Norway","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","2624.939","X","International reliable sources",""
"OA","Annual population","162","Norway","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","2694.355","X","International reliable sources",""
"OA","Annual population","162","Norway","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2643.605","X","International reliable sources",""
"OA","Annual population","221","Oman","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","2939.43","X","International reliable sources",""
"OA","Annual population","221","Oman","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","1539.787","X","International reliable sources",""
"OA","Annual population","221","Oman","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","3073.36","X","International reliable sources",""
"OA","Annual population","221","Oman","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","1592.566","X","International reliable sources",""
"OA","Annual population","221","Oman","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","3186.774","X","International reliable sources",""
"OA","Annual population","221","Oman","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","1642.702","X","International reliable sources",""
"OA","Annual population","165","Pakistan","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","104797.415","X","International reliable sources",""
"OA","Annual population","165","Pakistan","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","98833.941","X","International reliable sources",""
"OA","Annual population","165","Pakistan","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","106993.868","X","International reliable sources",""
"OA","Annual population","165","Pakistan","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","100912.342","X","International reliable sources",""
"OA","Annual population","165","Pakistan","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","109216.763","X","International reliable sources",""
"OA","Annual population","165","Pakistan","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","103011.525","X","International reliable sources",""
"OA","Annual population","299","Palestine","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 persons","2352.012","X","International reliable sources",""
"OA","Annual population","299","Palestine","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 persons","2283.632","X","International reliable sources",""
"OA","Annual population","299","Palestine","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 persons","2408.294","X","International reliable sources",""
"OA","Annual population","299","Palestine","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 persons","2338.939","X","International reliable sources",""
"OA","Annual population","299","Palestine","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","2466.617","X","International reliable sources",""
